2D,3D,4D,answer,type,aug_source_id,aug_map
"In rectangular CDEF, consider CE and DF. What is the relationship between line CE and line DF?","In rectangular solid CDEF-GHJK, consider CDJK and EFGH. What is the relationship between plane CDJK and plane EFJK?","In orthotope (CDEF-GHJK)-(ILMN-PWOA),comsider CDEP and GHJI. What is the relationship between 3D hyperplane CDEP and 3D hyperplane GHJI?",D,1,44,"A->C,B->D,C->E,D->F,E->G,F->H,G->J,H->K,J->L,K->M,L->N,M->P,N->W,P->A,W->B"
"In rectangular DEFG, consider DF and EG. What is the relationship between line DF and line EG?","In rectangular solid DEFG-HJKL, consider DEKL and FGHJ. What is the relationship between plane DEKL and plane FGKL?","In orthotope (DEFG-HJKL)-(IMNP-WAOB),comsider DEFW and HJKI. What is the relationship between 3D hyperplane DEFW and 3D hyperplane HJKI?",D,1,44,"A->D,B->E,C->F,D->G,E->H,F->J,G->K,H->L,J->M,K->N,L->P,M->W,N->A,P->B,W->C"
"In rectangular EFGH, consider EG and FH. What is the relationship between line EG and line FH?","In rectangular solid EFGH-JKLM, consider EFLM and GHJK. What is the relationship between plane EFLM and plane GHLM?","In orthotope (EFGH-JKLM)-(INPW-ABOC),comsider EFGA and JKLI. What is the relationship between 3D hyperplane EFGA and 3D hyperplane JKLI?",D,1,44,"A->E,B->F,C->G,D->H,E->J,F->K,G->L,H->M,J->N,K->P,L->W,M->A,N->B,P->C,W->D"
"In rectangular BACD, consider BC and AD. What is the relationship between line BC and line AD?","In rectangular solid BACD-EFGH, consider BAGH and CDEF. What is the relationship between plane BAGH and plane CDGH?","In orthotope (BACD-EFGH)-(IJKL-MNOP),comsider BACM and EFGI. What is the relationship between 3D hyperplane BACM and 3D hyperplane EFGI?",D,1,44,"A->B,B->A,C->C,D->D,E->E,F->F,G->G,H->H,J->J,K->K,L->L,M->M,N->N,P->P,W->W"
"In rectangle ABEF, AB=5. What is the relationship between line AB and line EF?","In rectangular solid ABEF-GHIJ, AB=5. What is the relationship between line AB and line EF?","In tesseract (ABEF-GHIJ)-(KLMN-OPQR), AB=5. What is the relationship between line AB and line EF?",B,2,45,
"In rectangle BEFG, BE=5. What is the relationship between line BE and line FG?","In rectangular solid BEFG-HJIK, BE=5. What is the relationship between line BE and line FG?","In tesseract (BEFG-HJIK)-(LMNP-OQRW), BE=5. What is the relationship between line BE and line FG?",B,2,45,"A->B,B->E,E->F,F->G,G->H,H->J,J->K,K->L,L->M,M->N,N->P,P->Q,Q->R,R->W,W->A"
"In rectangle EFGH, EF=5. What is the relationship between line EF and line GH?","In rectangular solid EFGH-JKIL, EF=5. What is the relationship between line EF and line GH?","In tesseract (EFGH-JKIL)-(MNPQ-ORWA), EF=5. What is the relationship between line EF and line GH?",B,2,45,"A->E,B->F,E->G,F->H,G->J,H->K,J->L,K->M,L->N,M->P,N->Q,P->R,Q->W,R->A,W->B"
"In rectangle FGHJ, FG=5. What is the relationship between line FG and line HJ?","In rectangular solid FGHJ-KLIM, FG=5. What is the relationship between line FG and line HJ?","In tesseract (FGHJ-KLIM)-(NPQR-OWAB), FG=5. What is the relationship between line FG and line HJ?",B,2,45,"A->F,B->G,E->H,F->J,G->K,H->L,J->M,K->N,L->P,M->Q,N->R,P->W,Q->A,R->B,W->E"
"In rectangle GHJK, GH=5. What is the relationship between line GH and line JK?","In rectangular solid GHJK-LMIN, GH=5. What is the relationship between line GH and line JK?","In tesseract (GHJK-LMIN)-(PQRW-OABE), GH=5. What is the relationship between line GH and line JK?",B,2,45,"A->G,B->H,E->J,F->K,G->L,H->M,J->N,K->P,L->Q,M->R,N->W,P->A,Q->B,R->E,W->F"
"In rectangle BAEF, BA=5. What is the relationship between line BA and line EF?","In rectangular solid BAEF-GHIJ, BA=5. What is the relationship between line BA and line EF?","In tesseract (BAEF-GHIJ)-(KLMN-OPQR), BA=5. What is the relationship between line BA and line EF?",B,2,45,"A->B,B->A,E->E,F->F,G->G,H->H,J->J,K->K,L->L,M->M,N->N,P->P,Q->Q,R->R,W->W"
-,"In rectangular solid ABEF-GHIJ, AB=5. What is the relationship between line AB and line IJ?","In tesseract (ABEF-GHIJ)-(KLMN-OPQR), AB=5. What is the relationship between line AB and line IJ?",B,2,46,
-,"In rectangular solid BEFG-HJIK, BE=5. What is the relationship between line BE and line IK?","In tesseract (BEFG-HJIK)-(LMNP-OQRW), BE=5. What is the relationship between line BE and line IK?",B,2,46,"A->B,B->E,E->F,F->G,G->H,H->J,J->K,K->L,L->M,M->N,N->P,P->Q,Q->R,R->W,W->A"
-,"In rectangular solid EFGH-JKIL, EF=5. What is the relationship between line EF and line IL?","In tesseract (EFGH-JKIL)-(MNPQ-ORWA), EF=5. What is the relationship between line EF and line IL?",B,2,46,"A->E,B->F,E->G,F->H,G->J,H->K,J->L,K->M,L->N,M->P,N->Q,P->R,Q->W,R->A,W->B"
-,"In rectangular solid FGHJ-KLIM, FG=5. What is the relationship between line FG and line IM?","In tesseract (FGHJ-KLIM)-(NPQR-OWAB), FG=5. What is the relationship between line FG and line IM?",B,2,46,"A->F,B->G,E->H,F->J,G->K,H->L,J->M,K->N,L->P,M->Q,N->R,P->W,Q->A,R->B,W->E"
-,"In rectangular solid GHJK-LMIN, GH=5. What is the relationship between line GH and line IN?","In tesseract (GHJK-LMIN)-(PQRW-OABE), GH=5. What is the relationship between line GH and line IN?",B,2,46,"A->G,B->H,E->J,F->K,G->L,H->M,J->N,K->P,L->Q,M->R,N->W,P->A,Q->B,R->E,W->F"
-,"In rectangular solid BAEF-GHIJ, BA=5. What is the relationship between line BA and line IJ?","In tesseract (BAEF-GHIJ)-(KLMN-OPQR), BA=5. What is the relationship between line BA and line IJ?",B,2,46,"A->B,B->A,E->E,F->F,G->G,H->H,J->J,K->K,L->L,M->M,N->N,P->P,Q->Q,R->R,W->W"
-,-,"In tesseract (ABEF-GHIJ)-(KLMN-OPQR), AB=5. What is the relationship between line AB and line QR?",B,2,47,
-,-,"In tesseract (BEFG-HJIK)-(LMNP-OQRW), BE=5. What is the relationship between line BE and line RW?",B,2,47,"A->B,B->E,E->F,F->G,G->H,H->J,J->K,K->L,L->M,M->N,N->P,P->Q,Q->R,R->W,W->A"
-,-,"In tesseract (EFGH-JKIL)-(MNPQ-ORWA), EF=5. What is the relationship between line EF and line WA?",B,2,47,"A->E,B->F,E->G,F->H,G->J,H->K,J->L,K->M,L->N,M->P,N->Q,P->R,Q->W,R->A,W->B"
-,-,"In tesseract (FGHJ-KLIM)-(NPQR-OWAB), FG=5. What is the relationship between line FG and line AB?",B,2,47,"A->F,B->G,E->H,F->J,G->K,H->L,J->M,K->N,L->P,M->Q,N->R,P->W,Q->A,R->B,W->E"
-,-,"In tesseract (GHJK-LMIN)-(PQRW-OABE), GH=5. What is the relationship between line GH and line BE?",B,2,47,"A->G,B->H,E->J,F->K,G->L,H->M,J->N,K->P,L->Q,M->R,N->W,P->A,Q->B,R->E,W->F"
-,-,"In tesseract (BAEF-GHIJ)-(KLMN-OPQR), BA=5. What is the relationship between line BA and line QR?",B,2,47,"A->B,B->A,E->E,F->F,G->G,H->H,J->J,K->K,L->L,M->M,N->N,P->P,Q->Q,R->R,W->W"
-,"In rectangular solid ABEF-GHIJ, AB=5. What is the relationship between line AB and plane GHI?","In tesseract (ABEF-GHIJ)-(KLMN-OPQR), AB=5. What is the relationship between line AB and 3D hyperplane GHIO?",B,2,48,
-,"In rectangular solid BDFG-HJIK, BD=5. What is the relationship between line BD and plane HJI?","In tesseract (BDFG-HJIK)-(LMNP-OQRW), BD=5. What is the relationship between line BD and 3D hyperplane HJIO?",B,2,48,"A->B,B->D,D->E,E->F,F->G,G->H,H->J,J->K,K->L,L->M,M->N,N->P,P->Q,Q->R,R->W,W->A"
-,"In rectangular solid DEGH-JKIL, DE=5. What is the relationship between line DE and plane JKI?","In tesseract (DEGH-JKIL)-(MNPQ-ORWA), DE=5. What is the relationship between line DE and 3D hyperplane JKIO?",B,2,48,"A->D,B->E,D->F,E->G,F->H,G->J,H->K,J->L,K->M,L->N,M->P,N->Q,P->R,Q->W,R->A,W->B"
-,"In rectangular solid EFHJ-KLIM, EF=5. What is the relationship between line EF and plane KLI?","In tesseract (EFHJ-KLIM)-(NPQR-OWAB), EF=5. What is the relationship between line EF and 3D hyperplane KLIO?",B,2,48,"A->E,B->F,D->G,E->H,F->J,G->K,H->L,J->M,K->N,L->P,M->Q,N->R,P->W,Q->A,R->B,W->D"
-,"In rectangular solid FGJK-LMIN, FG=5. What is the relationship between line FG and plane LMI?","In tesseract (FGJK-LMIN)-(PQRW-OABD), FG=5. What is the relationship between line FG and 3D hyperplane LMIO?",B,2,48,"A->F,B->G,D->H,E->J,F->K,G->L,H->M,J->N,K->P,L->Q,M->R,N->W,P->A,Q->B,R->D,W->E"
-,"In rectangular solid BAEF-GHIJ, BA=5. What is the relationship between line BA and plane GHI?","In tesseract (BAEF-GHIJ)-(KLMN-OPQR), BA=5. What is the relationship between line BA and 3D hyperplane GHIO?",B,2,48,"A->B,B->A,D->D,E->E,F->F,G->G,H->H,J->J,K->K,L->L,M->M,N->N,P->P,Q->Q,R->R,W->W"
"In rectangle ABEF, AB=5. What is the relationship between line AB and line BE?","In rectangular solid ABEF-GHIJ, AB=5. What is the relationship between line AB and line BE?","In tesseract (ABEF-GHIJ)-(KLMN-OPQR), AB=5. What is the relationship between line AB and line BE?",A,2,49,
"In rectangle BEFG, BE=5. What is the relationship between line BE and line EF?","In rectangular solid BEFG-HJIK, BE=5. What is the relationship between line BE and line EF?","In tesseract (BEFG-HJIK)-(LMNP-OQRW), BE=5. What is the relationship between line BE and line EF?",A,2,49,"A->B,B->E,E->F,F->G,G->H,H->J,J->K,K->L,L->M,M->N,N->P,P->Q,Q->R,R->W,W->A"
"In rectangle EFGH, EF=5. What is the relationship between line EF and line FG?","In rectangular solid EFGH-JKIL, EF=5. What is the relationship between line EF and line FG?","In tesseract (EFGH-JKIL)-(MNPQ-ORWA), EF=5. What is the relationship between line EF and line FG?",A,2,49,"A->E,B->F,E->G,F->H,G->J,H->K,J->L,K->M,L->N,M->P,N->Q,P->R,Q->W,R->A,W->B"
"In rectangle FGHJ, FG=5. What is the relationship between line FG and line GH?","In rectangular solid FGHJ-KLIM, FG=5. What is the relationship between line FG and line GH?","In tesseract (FGHJ-KLIM)-(NPQR-OWAB), FG=5. What is the relationship between line FG and line GH?",A,2,49,"A->F,B->G,E->H,F->J,G->K,H->L,J->M,K->N,L->P,M->Q,N->R,P->W,Q->A,R->B,W->E"
"In rectangle GHJK, GH=5. What is the relationship between line GH and line HJ?","In rectangular solid GHJK-LMIN, GH=5. What is the relationship between line GH and line HJ?","In tesseract (GHJK-LMIN)-(PQRW-OABE), GH=5. What is the relationship between line GH and line HJ?",A,2,49,"A->G,B->H,E->J,F->K,G->L,H->M,J->N,K->P,L->Q,M->R,N->W,P->A,Q->B,R->E,W->F"
"In rectangle BAEF, BA=5. What is the relationship between line BA and line AE?","In rectangular solid BAEF-GHIJ, BA=5. What is the relationship between line BA and line AE?","In tesseract (BAEF-GHIJ)-(KLMN-OPQR), BA=5. What is the relationship between line BA and line AE?",A,2,49,"A->B,B->A,E->E,F->F,G->G,H->H,J->J,K->K,L->L,M->M,N->N,P->P,Q->Q,R->R,W->W"
-,"In rectangular solid ABEF-GHIJ, AB=5. What is the relationship between line AB and line HI?","In tesseract (ABEF-GHIJ)-(KLMN-OPQR), AB=5. What is the relationship between line AB and line HI?",A,2,50,
-,"In rectangular solid BEFG-HJIK, BE=5. What is the relationship between line BE and line JI?","In tesseract (BEFG-HJIK)-(LMNP-OQRW), BE=5. What is the relationship between line BE and line JI?",A,2,50,"A->B,B->E,E->F,F->G,G->H,H->J,J->K,K->L,L->M,M->N,N->P,P->Q,Q->R,R->W,W->A"
-,"In rectangular solid EFGH-JKIL, EF=5. What is the relationship between line EF and line KI?","In tesseract (EFGH-JKIL)-(MNPQ-ORWA), EF=5. What is the relationship between line EF and line KI?",A,2,50,"A->E,B->F,E->G,F->H,G->J,H->K,J->L,K->M,L->N,M->P,N->Q,P->R,Q->W,R->A,W->B"
-,"In rectangular solid FGHJ-KLIM, FG=5. What is the relationship between line FG and line LI?","In tesseract (FGHJ-KLIM)-(NPQR-OWAB), FG=5. What is the relationship between line FG and line LI?",A,2,50,"A->F,B->G,E->H,F->J,G->K,H->L,J->M,K->N,L->P,M->Q,N->R,P->W,Q->A,R->B,W->E"
-,"In rectangular solid GHJK-LMIN, GH=5. What is the relationship between line GH and line MI?","In tesseract (GHJK-LMIN)-(PQRW-OABE), GH=5. What is the relationship between line GH and line MI?",A,2,50,"A->G,B->H,E->J,F->K,G->L,H->M,J->N,K->P,L->Q,M->R,N->W,P->A,Q->B,R->E,W->F"
-,"In rectangular solid BAEF-GHIJ, BA=5. What is the relationship between line BA and line HI?","In tesseract (BAEF-GHIJ)-(KLMN-OPQR), BA=5. What is the relationship between line BA and line HI?",A,2,50,"A->B,B->A,E->E,F->F,G->G,H->H,J->J,K->K,L->L,M->M,N->N,P->P,Q->Q,R->R,W->W"
-,-,"In tesseract (ABEF-GHIJ)-(KLMN-OPQR), AB=5. What is the relationship between line AB and line PQ?",B,2,51,
-,-,"In tesseract (BEFG-HJIK)-(LMNP-OQRW), BE=5. What is the relationship between line BE and line QR?",B,2,51,"A->B,B->E,E->F,F->G,G->H,H->J,J->K,K->L,L->M,M->N,N->P,P->Q,Q->R,R->W,W->A"
-,-,"In tesseract (EFGH-JKIL)-(MNPQ-ORWA), EF=5. What is the relationship between line EF and line RW?",B,2,51,"A->E,B->F,E->G,F->H,G->J,H->K,J->L,K->M,L->N,M->P,N->Q,P->R,Q->W,R->A,W->B"
-,-,"In tesseract (FGHJ-KLIM)-(NPQR-OWAB), FG=5. What is the relationship between line FG and line WA?",B,2,51,"A->F,B->G,E->H,F->J,G->K,H->L,J->M,K->N,L->P,M->Q,N->R,P->W,Q->A,R->B,W->E"
-,-,"In tesseract (GHJK-LMIN)-(PQRW-OABE), GH=5. What is the relationship between line GH and line AB?",B,2,51,"A->G,B->H,E->J,F->K,G->L,H->M,J->N,K->P,L->Q,M->R,N->W,P->A,Q->B,R->E,W->F"
-,-,"In tesseract (BAEF-GHIJ)-(KLMN-OPQR), BA=5. What is the relationship between line BA and line PQ?",B,2,51,"A->B,B->A,E->E,F->F,G->G,H->H,J->J,K->K,L->L,M->M,N->N,P->P,Q->Q,R->R,W->W"
-,"In rectangular solid ABEF-GHIJ, AB=5. What is the relationship between line AB and plane BEH?","In tesseract (ABEF-GHIJ)-(KLMN-OPQR), AB=5. What is the relationship between line AB and 3D hyperplane BEHL?",A,2,52,
-,"In rectangular solid BDFG-HJIK, BD=5. What is the relationship between line BD and plane DFJ?","In tesseract (BDFG-HJIK)-(LMNP-OQRW), BD=5. What is the relationship between line BD and 3D hyperplane DFJM?",A,2,52,"A->B,B->D,D->E,E->F,F->G,G->H,H->J,J->K,K->L,L->M,M->N,N->P,P->Q,Q->R,R->W,W->A"
-,"In rectangular solid DEGH-JKIL, DE=5. What is the relationship between line DE and plane EGK?","In tesseract (DEGH-JKIL)-(MNPQ-ORWA), DE=5. What is the relationship between line DE and 3D hyperplane EGKN?",A,2,52,"A->D,B->E,D->F,E->G,F->H,G->J,H->K,J->L,K->M,L->N,M->P,N->Q,P->R,Q->W,R->A,W->B"
-,"In rectangular solid EFHJ-KLIM, EF=5. What is the relationship between line EF and plane FHL?","In tesseract (EFHJ-KLIM)-(NPQR-OWAB), EF=5. What is the relationship between line EF and 3D hyperplane FHLP?",A,2,52,"A->E,B->F,D->G,E->H,F->J,G->K,H->L,J->M,K->N,L->P,M->Q,N->R,P->W,Q->A,R->B,W->D"
